"","subject","block","trial","condition","change","responses","time","prev_condition","prev_change","color","answer_change","answer_correct","signal_detection","age"
"7281",209,1,1,8,1,211,1776,0,0,7,0,0,2,"old"
"7282",209,1,2,2,0,201,1524,8,1,1,0,1,1,"old"
"7283",209,1,3,8,1,211,3298,2,0,4,0,0,2,"old"
"7284",209,1,4,6,0,201,3633,8,1,6,0,1,1,"old"
"7285",209,1,5,6,0,212,1100,6,0,7,1,0,0,"old"
"7286",209,1,6,6,1,202,1154,6,0,8,1,1,3,"old"
"7287",209,1,7,2,0,212,1071,6,1,1,1,0,0,"old"
"7288",209,1,8,6,0,201,1279,2,0,3,0,1,1,"old"
"7289",209,1,9,4,0,201,1703,6,0,4,0,1,1,"old"
"7290",209,1,10,8,1,202,2294,4,0,1,1,1,3,"old"
"7291",209,1,11,2,1,202,2797,8,1,4,1,1,3,"old"
"7292",209,1,12,4,1,202,2305,2,1,1,1,1,3,"old"
"7293",209,1,13,8,0,201,2000,4,1,7,0,1,1,"old"
"7294",209,1,14,8,0,212,3899,8,0,8,1,0,0,"old"
"7295",209,1,15,2,1,202,1082,8,0,4,1,1,3,"old"
"7296",209,1,16,6,1,202,1274,2,1,5,1,1,3,"old"
"7297",209,1,17,6,0,212,4338,6,1,2,1,0,0,"old"
"7298",209,1,18,4,1,202,1320,6,0,7,1,1,3,"old"
"7299",209,1,19,6,1,202,1934,4,1,6,1,1,3,"old"
"7300",209,1,20,8,0,201,1804,6,1,4,0,1,1,"old"
"7301",209,1,21,2,0,201,1431,8,0,7,0,1,1,"old"
"7302",209,1,22,2,1,202,6273,2,0,6,1,1,3,"old"
"7303",209,1,23,6,0,201,2283,2,1,8,0,1,1,"old"
"7304",209,1,24,8,0,212,1466,6,0,8,1,0,0,"old"
"7305",209,1,25,4,1,202,1579,8,0,4,1,1,3,"old"
"7306",209,1,26,2,0,201,1351,4,1,3,0,1,1,"old"
"7307",209,1,27,8,0,212,3187,2,0,4,1,0,0,"old"
"7308",209,1,28,6,1,211,2887,8,0,4,0,0,2,"old"
"7309",209,1,29,4,1,202,1167,6,1,5,1,1,3,"old"
"7310",209,1,30,4,0,212,1851,4,1,6,1,0,0,"old"
"7311",209,1,31,2,1,202,1100,4,0,4,1,1,3,"old"
"7312",209,1,32,2,0,201,2715,2,1,2,0,1,1,"old"
"7313",209,1,33,4,1,202,897,2,0,1,1,1,3,"old"
"7314",209,1,34,2,1,202,681,4,1,3,1,1,3,"old"
"7315",209,1,35,4,0,212,1512,2,1,4,1,0,0,"old"
"7316",209,1,36,8,0,201,3439,4,0,7,0,1,1,"old"
"7317",209,1,37,6,0,201,4825,8,0,2,0,1,1,"old"
"7318",209,1,38,8,1,202,2573,6,0,4,1,1,3,"old"
"7319",209,1,39,4,1,202,993,8,1,7,1,1,3,"old"
"7320",209,1,40,4,1,211,2220,4,1,6,0,0,2,"old"
"7321",209,1,41,6,0,212,2711,4,1,2,1,0,0,"old"
"7322",209,1,42,2,0,212,950,6,0,5,1,0,0,"old"
"7323",209,1,43,4,0,212,4011,2,0,5,1,0,0,"old"
"7324",209,1,44,2,0,201,3974,4,0,8,0,1,1,"old"
"7325",209,1,45,2,0,201,2795,2,0,1,0,1,1,"old"
"7326",209,1,46,6,1,211,1303,2,0,8,0,0,2,"old"
"7327",209,1,47,4,0,212,758,6,1,1,1,0,0,"old"
"7328",209,1,48,6,0,201,1498,4,0,4,0,1,1,"old"
"7329",209,1,49,2,1,202,1121,6,0,3,1,1,3,"old"
"7330",209,1,50,2,1,202,1239,2,1,4,1,1,3,"old"
"7331",209,1,51,8,0,212,4137,2,1,5,1,0,0,"old"
"7332",209,1,52,4,0,212,1439,8,0,2,1,0,0,"old"
"7333",209,1,53,6,1,211,2400,4,0,7,0,0,2,"old"
"7334",209,1,54,2,1,202,3347,6,1,4,1,1,3,"old"
"7335",209,1,55,8,1,202,1601,2,1,7,1,1,3,"old"
"7336",209,1,56,8,0,201,4108,8,1,6,0,1,1,"old"
"7337",209,1,57,8,1,211,3516,8,0,1,0,0,2,"old"
"7338",209,1,58,8,1,202,8819,8,1,7,1,1,3,"old"
"7339",209,1,59,6,1,202,1431,8,1,8,1,1,3,"old"
"7340",209,1,60,6,1,202,1585,6,1,3,1,1,3,"old"
"7341",209,1,61,8,1,202,1340,6,1,3,1,1,3,"old"
"7342",209,1,62,4,0,201,1362,8,1,2,0,1,1,"old"
"7343",209,1,63,4,0,201,2654,4,0,7,0,1,1,"old"
"7344",209,1,64,4,1,211,2712,4,0,5,0,0,2,"old"
"7345",209,1,65,8,1,211,7015,4,1,5,0,0,2,"old"
"7346",209,2,1,4,1,202,2556,0,0,8,1,1,3,"old"
"7347",209,2,2,6,0,212,1521,4,1,6,1,0,0,"old"
"7348",209,2,3,2,1,202,855,6,0,7,1,1,3,"old"
"7349",209,2,4,6,1,211,1639,2,1,1,0,0,2,"old"
"7350",209,2,5,4,0,212,1513,6,1,8,1,0,0,"old"
"7351",209,2,6,6,1,202,2472,4,0,4,1,1,3,"old"
"7352",209,2,7,2,0,201,880,6,1,4,0,1,1,"old"
"7353",209,2,8,8,1,211,1656,2,0,2,0,0,2,"old"
"7354",209,2,9,4,1,202,1081,8,1,4,1,1,3,"old"
"7355",209,2,10,2,0,201,2833,4,1,5,0,1,1,"old"
"7356",209,2,11,2,0,201,1443,2,0,8,0,1,1,"old"
"7357",209,2,12,4,1,202,1148,2,0,4,1,1,3,"old"
"7358",209,2,13,8,1,202,1225,4,1,6,1,1,3,"old"
"7359",209,2,14,6,1,211,4067,8,1,7,0,0,2,"old"
"7360",209,2,15,6,0,212,3076,6,1,6,1,0,0,"old"
"7361",209,2,16,8,0,201,4637,6,0,1,0,1,1,"old"
"7362",209,2,17,6,0,212,1375,8,0,8,1,0,0,"old"
"7363",209,2,18,2,0,201,1147,6,0,2,0,1,1,"old"
"7364",209,2,19,4,0,201,2761,2,0,4,0,1,1,"old"
"7365",209,2,20,2,0,201,1270,4,0,8,0,1,1,"old"
"7366",209,2,21,8,0,212,1246,2,0,5,1,0,0,"old"
"7367",209,2,22,2,0,201,1031,8,0,3,0,1,1,"old"
"7368",209,2,23,6,1,211,2153,2,0,7,0,0,2,"old"
"7369",209,2,24,8,0,201,2910,6,1,6,0,1,1,"old"
"7370",209,2,25,4,0,212,2421,8,0,7,1,0,0,"old"
"7371",209,2,26,4,1,211,1632,4,0,4,0,0,2,"old"
"7372",209,2,27,6,1,211,1441,4,1,2,0,0,2,"old"
"7373",209,2,28,2,1,202,755,6,1,6,1,1,3,"old"
"7374",209,2,29,4,0,212,2775,2,1,3,1,0,0,"old"
"7375",209,2,30,6,0,201,7252,4,0,3,0,1,1,"old"
"7376",209,2,31,4,0,201,4735,6,0,8,0,1,1,"old"
"7377",209,2,32,4,0,212,1541,4,0,2,1,0,0,"old"
"7378",209,2,33,8,0,201,5163,4,0,6,0,1,1,"old"
"7379",209,2,34,4,1,202,1129,8,0,6,1,1,3,"old"
"7380",209,2,35,2,1,202,879,4,1,5,1,1,3,"old"
"7381",209,2,36,8,0,201,1703,2,1,4,0,1,1,"old"
"7382",209,2,37,8,0,212,1326,8,0,4,1,0,0,"old"
"7383",209,2,38,2,1,202,2020,8,0,6,1,1,3,"old"
"7384",209,2,39,6,0,212,1718,2,1,5,1,0,0,"old"
"7385",209,2,40,4,1,202,1140,6,0,1,1,1,3,"old"
"7386",209,2,41,4,1,202,1498,4,1,2,1,1,3,"old"
"7387",209,2,42,8,0,201,3241,4,1,8,0,1,1,"old"
"7388",209,2,43,6,1,202,1931,8,0,7,1,1,3,"old"
"7389",209,2,44,6,1,211,2153,6,1,8,0,0,2,"old"
"7390",209,2,45,8,1,202,1790,6,1,3,1,1,3,"old"
"7391",209,2,46,8,0,212,1833,8,1,5,1,0,0,"old"
"7392",209,2,47,8,1,202,3571,8,0,7,1,1,3,"old"
"7393",209,2,48,8,1,202,1720,8,1,7,1,1,3,"old"
"7394",209,2,49,4,0,212,1414,8,1,4,1,0,0,"old"
"7395",209,2,50,8,1,202,1665,4,0,1,1,1,3,"old"
"7396",209,2,51,6,0,201,2409,8,1,5,0,1,1,"old"
"7397",209,2,52,6,0,201,2828,6,0,8,0,1,1,"old"
"7398",209,2,53,8,1,202,1222,6,0,4,1,1,3,"old"
"7399",209,2,54,2,1,202,816,8,1,1,1,1,3,"old"
"7400",209,2,55,8,1,202,2346,2,1,3,1,1,3,"old"
"7401",209,2,56,2,0,201,1952,8,1,3,0,1,1,"old"
"7402",209,2,57,6,0,201,2005,2,0,5,0,1,1,"old"
"7403",209,2,58,6,1,211,2208,6,0,6,0,0,2,"old"
"7404",209,2,59,4,1,211,2931,6,1,3,0,0,2,"old"
"7405",209,2,60,4,0,212,1721,4,1,1,1,0,0,"old"
"7406",209,2,61,2,1,202,751,4,0,6,1,1,3,"old"
"7407",209,2,62,2,0,201,1179,2,1,8,0,1,1,"old"
"7408",209,2,63,2,1,202,896,2,0,7,1,1,3,"old"
"7409",209,2,64,2,1,202,1039,2,1,2,1,1,3,"old"
"7410",209,2,65,4,1,202,3920,2,1,1,1,1,3,"old"
"7411",209,3,1,8,1,211,1957,0,0,4,0,0,2,"old"
"7412",209,3,2,6,0,201,1234,8,1,5,0,1,1,"old"
"7413",209,3,3,2,1,202,939,6,0,7,1,1,3,"old"
"7414",209,3,4,6,1,202,1896,2,1,7,1,1,3,"old"
"7415",209,3,5,4,1,202,1960,6,1,1,1,1,3,"old"
"7416",209,3,6,4,0,212,1613,4,1,3,1,0,0,"old"
"7417",209,3,7,8,1,202,2688,4,0,2,1,1,3,"old"
"7418",209,3,8,2,1,202,871,8,1,4,1,1,3,"old"
"7419",209,3,9,4,1,211,2063,2,1,4,0,0,2,"old"
"7420",209,3,10,6,1,202,1816,4,1,1,1,1,3,"old"
"7421",209,3,11,8,1,211,5811,6,1,3,0,0,2,"old"
"7422",209,3,12,2,0,201,1079,8,1,8,0,1,1,"old"
"7423",209,3,13,2,0,212,1743,2,0,7,1,0,0,"old"
"7424",209,3,14,6,0,212,1284,2,0,7,1,0,0,"old"
"7425",209,3,15,6,0,201,1540,6,0,4,0,1,1,"old"
"7426",209,3,16,2,0,212,1089,6,0,2,1,0,0,"old"
"7427",209,3,17,2,1,202,1248,2,0,4,1,1,3,"old"
"7428",209,3,18,4,0,201,4921,2,1,4,0,1,1,"old"
"7429",209,3,19,2,0,201,1600,4,0,1,0,1,1,"old"
"7430",209,3,20,4,1,202,1003,2,0,4,1,1,3,"old"
"7431",209,3,21,8,0,201,2174,4,1,6,0,1,1,"old"
"7432",209,3,22,8,1,211,1522,8,0,6,0,0,2,"old"
"7433",209,3,23,8,1,202,2160,8,1,6,1,1,3,"old"
"7434",209,3,24,4,0,201,1429,8,1,3,0,1,1,"old"
"7435",209,3,25,2,1,202,895,4,0,4,1,1,3,"old"
"7436",209,3,26,2,1,202,2215,2,1,8,1,1,3,"old"
"7437",209,3,27,8,0,201,1681,2,1,5,0,1,1,"old"
"7438",209,3,28,4,0,201,2753,8,0,3,0,1,1,"old"
"7439",209,3,29,4,0,212,2198,4,0,3,1,0,0,"old"
"7440",209,3,30,6,1,202,1793,4,0,7,1,1,3,"old"
"7441",209,3,31,4,0,201,1405,6,1,5,0,1,1,"old"
"7442",209,3,32,4,1,211,1376,4,0,8,0,0,2,"old"
"7443",209,3,33,6,0,201,1356,4,1,7,0,1,1,"old"
"7444",209,3,34,4,1,202,2512,6,0,2,1,1,3,"old"
"7445",209,3,35,2,1,202,767,4,1,1,1,1,3,"old"
"7446",209,3,36,8,1,211,1971,2,1,6,0,0,2,"old"
"7447",209,3,37,4,1,211,1424,8,1,2,0,0,2,"old"
"7448",209,3,38,2,0,201,1738,4,1,5,0,1,1,"old"
"7449",209,3,39,4,0,201,1175,2,0,4,0,1,1,"old"
"7450",209,3,40,6,0,201,2795,4,0,5,0,1,1,"old"
"7451",209,3,41,4,0,212,2663,6,0,3,1,0,0,"old"
"7452",209,3,42,8,0,201,2072,4,0,7,0,1,1,"old"
"7453",209,3,43,2,0,201,1249,8,0,8,0,1,1,"old"
"7454",209,3,44,6,1,211,1953,2,0,7,0,0,2,"old"
"7455",209,3,45,2,1,202,1142,6,1,8,1,1,3,"old"
"7456",209,3,46,2,0,201,1043,2,1,5,0,1,1,"old"
"7457",209,3,47,8,0,201,4245,2,0,8,0,1,1,"old"
"7458",209,3,48,2,1,202,1007,8,0,3,1,1,3,"old"
"7459",209,3,49,6,0,201,1482,2,1,3,0,1,1,"old"
"7460",209,3,50,8,1,202,1593,6,0,3,1,1,3,"old"
"7461",209,3,51,8,0,201,1317,8,1,4,0,1,1,"old"
"7462",209,3,52,6,1,211,1659,8,0,3,0,0,2,"old"
"7463",209,3,53,2,0,201,884,6,1,8,0,1,1,"old"
"7464",209,3,54,8,1,211,2915,2,0,1,0,0,2,"old"
"7465",209,3,55,6,1,202,1449,8,1,2,1,1,3,"old"
"7466",209,3,56,6,1,202,1226,6,1,5,1,1,3,"old"
"7467",209,3,57,8,0,201,1636,6,1,7,0,1,1,"old"
"7468",209,3,58,8,0,212,1158,8,0,7,1,0,0,"old"
"7469",209,3,59,6,0,201,1690,8,0,7,0,1,1,"old"
"7470",209,3,60,6,1,202,1090,6,0,6,1,1,3,"old"
"7471",209,3,61,6,0,201,3825,6,1,6,0,1,1,"old"
"7472",209,3,62,8,0,212,1276,6,0,3,1,0,0,"old"
"7473",209,3,63,4,1,202,2660,8,0,7,1,1,3,"old"
"7474",209,3,64,4,1,202,1901,4,1,3,1,1,3,"old"
"7475",209,3,65,8,1,211,2268,4,1,4,0,0,2,"old"
"7476",209,4,1,2,0,201,1356,0,0,6,0,1,1,"old"
"7477",209,4,2,8,1,211,1144,2,0,4,0,0,2,"old"
"7478",209,4,3,6,1,202,1030,8,1,2,1,1,3,"old"
"7479",209,4,4,8,1,202,3359,6,1,1,1,1,3,"old"
"7480",209,4,5,6,0,212,3205,8,1,3,1,0,0,"old"
"7481",209,4,6,8,1,211,1280,6,0,8,0,0,2,"old"
"7482",209,4,7,2,0,201,944,8,1,1,0,1,1,"old"
"7483",209,4,8,6,0,201,877,2,0,3,0,1,1,"old"
"7484",209,4,9,6,1,202,1045,6,0,5,1,1,3,"old"
"7485",209,4,10,2,1,202,4727,6,1,8,1,1,3,"old"
"7486",209,4,11,6,0,201,2670,2,1,7,0,1,1,"old"
"7487",209,4,12,6,0,201,2999,6,0,6,0,1,1,"old"
"7488",209,4,13,4,0,201,1282,6,0,3,0,1,1,"old"
"7489",209,4,14,8,1,202,1961,4,0,5,1,1,3,"old"
"7490",209,4,15,8,0,201,1462,8,1,7,0,1,1,"old"
"7491",209,4,16,2,1,202,1031,8,0,1,1,1,3,"old"
"7492",209,4,17,2,1,202,889,2,1,1,1,1,3,"old"
"7493",209,4,18,4,1,211,1464,2,1,5,0,0,2,"old"
"7494",209,4,19,6,1,211,3153,4,1,5,0,0,2,"old"
"7495",209,4,20,4,0,212,1710,6,1,4,1,0,0,"old"
"7496",209,4,21,2,1,202,2549,4,0,4,1,1,3,"old"
"7497",209,4,22,6,1,211,1722,2,1,2,0,0,2,"old"
"7498",209,4,23,6,0,212,1008,6,1,1,1,0,0,"old"
"7499",209,4,24,2,1,202,1707,6,0,3,1,1,3,"old"
"7500",209,4,25,8,1,211,1914,2,1,5,0,0,2,"old"
"7501",209,4,26,8,1,202,1337,8,1,4,1,1,3,"old"
"7502",209,4,27,4,1,202,2198,8,1,2,1,1,3,"old"
"7503",209,4,28,2,0,201,1033,4,1,2,0,1,1,"old"
"7504",209,4,29,2,0,201,1178,2,0,8,0,1,1,"old"
"7505",209,4,30,4,0,212,1230,2,0,3,1,0,0,"old"
"7506",209,4,31,4,1,202,1856,4,0,5,1,1,3,"old"
"7507",209,4,32,2,1,202,3185,4,1,6,1,1,3,"old"
"7508",209,4,33,8,0,212,1437,2,1,1,1,0,0,"old"
"7509",209,4,34,2,0,201,1191,8,0,2,0,1,1,"old"
"7510",209,4,35,2,1,202,826,2,0,6,1,1,3,"old"
"7511",209,4,36,4,0,212,1228,2,1,7,1,0,0,"old"
"7512",209,4,37,2,0,201,1078,4,0,8,0,1,1,"old"
"7513",209,4,38,8,0,212,1502,2,0,5,1,0,0,"old"
"7514",209,4,39,4,1,202,1348,8,0,1,1,1,3,"old"
"7515",209,4,40,4,0,212,5209,4,1,6,1,0,0,"old"
"7516",209,4,41,4,0,201,1205,4,0,8,0,1,1,"old"
"7517",209,4,42,6,1,202,1208,4,0,8,1,1,3,"old"
"7518",209,4,43,6,1,202,1851,6,1,1,1,1,3,"old"
"7519",209,4,44,4,1,211,1244,6,1,5,0,0,2,"old"
"7520",209,4,45,6,0,201,1277,4,1,3,0,1,1,"old"
"7521",209,4,46,4,1,211,2101,6,0,8,0,0,2,"old"
"7522",209,4,47,8,0,201,1724,4,1,5,0,1,1,"old"
"7523",209,4,48,8,0,201,2506,8,0,3,0,1,1,"old"
"7524",209,4,49,8,1,202,1993,8,0,8,1,1,3,"old"
"7525",209,4,50,2,1,202,1117,8,1,4,1,1,3,"old"
"7526",209,4,51,2,0,201,971,2,1,8,0,1,1,"old"
"7527",209,4,52,4,1,202,5815,2,0,4,1,1,3,"old"
"7528",209,4,53,4,1,202,2290,4,1,4,1,1,3,"old"
"7529",209,4,54,8,1,202,1074,4,1,4,1,1,3,"old"
"7530",209,4,55,4,0,201,1202,8,1,4,0,1,1,"old"
"7531",209,4,56,6,0,201,1733,4,0,6,0,1,1,"old"
"7532",209,4,57,8,0,212,2106,6,0,5,1,0,0,"old"
"7533",209,4,58,6,0,212,1041,8,0,2,1,0,0,"old"
"7534",209,4,59,2,0,212,3467,6,0,4,1,0,0,"old"
"7535",209,4,60,6,1,202,1707,2,0,8,1,1,3,"old"
"7536",209,4,61,8,0,212,1394,6,1,3,1,0,0,"old"
"7537",209,4,62,4,0,201,1686,8,0,4,0,1,1,"old"
"7538",209,4,63,8,0,201,1589,4,0,7,0,1,1,"old"
"7539",209,4,64,6,1,211,2937,8,0,3,0,0,2,"old"
"7540",209,4,65,2,0,201,1007,6,1,5,0,1,1,"old"
"7541",210,1,1,4,0,201,1312,0,0,5,0,1,1,"old"
"7542",210,1,2,4,0,201,430,4,0,2,0,1,1,"old"
"7543",210,1,3,6,0,212,504,4,0,6,1,0,0,"old"
"7544",210,1,4,8,1,202,886,6,0,3,1,1,3,"old"
"7545",210,1,5,4,0,201,1214,8,1,6,0,1,1,"old"
"7546",210,1,6,2,1,202,1024,4,0,5,1,1,3,"old"
"7547",210,1,7,4,0,201,1306,2,1,6,0,1,1,"old"
"7548",210,1,8,4,1,202,1073,4,0,7,1,1,3,"old"
"7549",210,1,9,6,1,202,969,4,1,3,1,1,3,"old"
"7550",210,1,10,6,0,201,885,6,1,4,0,1,1,"old"
"7551",210,1,11,4,1,202,852,6,0,7,1,1,3,"old"
"7552",210,1,12,6,0,201,916,4,1,3,0,1,1,"old"
"7553",210,1,13,2,0,201,762,6,0,1,0,1,1,"old"
"7554",210,1,14,6,1,202,1303,2,0,8,1,1,3,"old"
"7555",210,1,15,6,1,202,1101,6,1,8,1,1,3,"old"
"7556",210,1,16,8,1,202,876,6,1,6,1,1,3,"old"
"7557",210,1,17,8,1,202,1748,8,1,5,1,1,3,"old"
"7558",210,1,18,2,1,202,1033,8,1,1,1,1,3,"old"
"7559",210,1,19,8,1,202,1322,2,1,4,1,1,3,"old"
"7560",210,1,20,4,1,202,1440,8,1,6,1,1,3,"old"
"7561",210,1,21,4,1,202,881,4,1,4,1,1,3,"old"
"7562",210,1,22,8,1,202,1297,4,1,7,1,1,3,"old"
"7563",210,1,23,6,0,212,1576,8,1,5,1,0,0,"old"
"7564",210,1,24,2,1,202,652,6,0,2,1,1,3,"old"
"7565",210,1,25,4,1,202,740,2,1,3,1,1,3,"old"
"7566",210,1,26,2,1,202,658,4,1,6,1,1,3,"old"
"7567",210,1,27,2,0,201,594,2,1,3,0,1,1,"old"
"7568",210,1,28,4,1,202,645,2,0,6,1,1,3,"old"
"7569",210,1,29,2,0,201,1006,4,1,6,0,1,1,"old"
"7570",210,1,30,8,1,202,1105,2,0,5,1,1,3,"old"
"7571",210,1,31,6,1,202,991,8,1,1,1,1,3,"old"
"7572",210,1,32,4,1,202,1595,6,1,1,1,1,3,"old"
"7573",210,1,33,8,0,212,1486,4,1,6,1,0,0,"old"
"7574",210,1,34,4,1,202,1613,8,0,1,1,1,3,"old"
"7575",210,1,35,4,0,212,1008,4,1,2,1,0,0,"old"
"7576",210,1,36,6,1,211,1851,4,0,8,0,0,2,"old"
"7577",210,1,37,2,1,202,852,6,1,8,1,1,3,"old"
"7578",210,1,38,2,1,202,588,2,1,6,1,1,3,"old"
"7579",210,1,39,6,0,212,1047,2,1,2,1,0,0,"old"
"7580",210,1,40,6,0,212,1113,6,0,6,1,0,0,"old"
"7581",210,1,41,8,0,201,2015,6,0,4,0,1,1,"old"
"7582",210,1,42,8,0,201,1034,8,0,8,0,1,1,"old"
"7583",210,1,43,2,1,202,795,8,0,1,1,1,3,"old"
"7584",210,1,44,6,1,202,646,2,1,7,1,1,3,"old"
"7585",210,1,45,8,0,201,1535,6,1,1,0,1,1,"old"
"7586",210,1,46,6,1,202,972,8,0,8,1,1,3,"old"
"7587",210,1,47,4,0,201,888,6,1,8,0,1,1,"old"
"7588",210,1,48,2,0,201,752,4,0,5,0,1,1,"old"
"7589",210,1,49,2,0,212,1708,2,0,4,1,0,0,"old"
"7590",210,1,50,4,0,201,747,2,0,7,0,1,1,"old"
"7591",210,1,51,8,1,202,1136,4,0,1,1,1,3,"old"
"7592",210,1,52,8,0,212,1141,8,1,7,1,0,0,"old"
"7593",210,1,53,8,1,202,899,8,0,8,1,1,3,"old"
"7594",210,1,54,2,0,201,881,8,1,3,0,1,1,"old"
"7595",210,1,55,2,1,202,689,2,0,6,1,1,3,"old"
"7596",210,1,56,8,0,212,1120,2,1,6,1,0,0,"old"
"7597",210,1,57,2,0,201,902,8,0,2,0,1,1,"old"
"7598",210,1,58,6,0,212,1676,2,0,4,1,0,0,"old"
"7599",210,1,59,6,1,202,1437,6,0,4,1,1,3,"old"
"7600",210,1,60,2,0,201,614,6,1,6,0,1,1,"old"
"7601",210,1,61,8,0,201,1856,2,0,3,0,1,1,"old"
"7602",210,1,62,4,0,212,1401,8,0,4,1,0,0,"old"
"7603",210,1,63,8,0,212,924,4,0,7,1,0,0,"old"
"7604",210,1,64,6,0,212,2146,8,0,1,1,0,0,"old"
"7605",210,1,65,4,0,201,640,6,0,5,0,1,1,"old"
"7606",210,2,1,2,1,202,728,0,0,2,1,1,3,"old"
"7607",210,2,2,4,1,202,678,2,1,5,1,1,3,"old"
"7608",210,2,3,2,1,202,654,4,1,3,1,1,3,"old"
"7609",210,2,4,2,1,202,630,2,1,4,1,1,3,"old"
"7610",210,2,5,8,0,212,1040,2,1,5,1,0,0,"old"
"7611",210,2,6,2,1,202,833,8,0,1,1,1,3,"old"
"7612",210,2,7,8,1,202,723,2,1,5,1,1,3,"old"
"7613",210,2,8,6,1,202,680,8,1,4,1,1,3,"old"
"7614",210,2,9,6,1,202,1112,6,1,2,1,1,3,"old"
"7615",210,2,10,8,0,201,751,6,1,4,0,1,1,"old"
"7616",210,2,11,4,0,201,667,8,0,2,0,1,1,"old"
"7617",210,2,12,2,1,202,939,4,0,5,1,1,3,"old"
"7618",210,2,13,4,0,212,1120,2,1,2,1,0,0,"old"
"7619",210,2,14,4,0,212,774,4,0,2,1,0,0,"old"
"7620",210,2,15,8,1,202,898,4,0,8,1,1,3,"old"
"7621",210,2,16,2,1,202,609,8,1,6,1,1,3,"old"
"7622",210,2,17,2,0,201,660,2,1,3,0,1,1,"old"
"7623",210,2,18,8,0,212,868,2,0,1,1,0,0,"old"
"7624",210,2,19,2,0,201,1348,8,0,1,0,1,1,"old"
"7625",210,2,20,2,0,201,641,2,0,3,0,1,1,"old"
"7626",210,2,21,4,0,201,658,2,0,2,0,1,1,"old"
"7627",210,2,22,6,1,202,1475,4,0,8,1,1,3,"old"
"7628",210,2,23,8,1,202,795,6,1,5,1,1,3,"old"
"7629",210,2,24,4,1,202,1078,8,1,3,1,1,3,"old"
"7630",210,2,25,4,0,201,1582,4,1,8,0,1,1,"old"
"7631",210,2,26,2,0,201,625,4,0,2,0,1,1,"old"
"7632",210,2,27,6,0,212,995,2,0,2,1,0,0,"old"
"7633",210,2,28,8,1,202,1102,6,0,7,1,1,3,"old"
"7634",210,2,29,8,0,212,605,8,1,5,1,0,0,"old"
"7635",210,2,30,8,1,202,2791,8,0,2,1,1,3,"old"
"7636",210,2,31,4,0,201,435,8,1,2,0,1,1,"old"
"7637",210,2,32,4,1,202,1092,4,0,5,1,1,3,"old"
"7638",210,2,33,6,0,212,796,4,1,7,1,0,0,"old"
"7639",210,2,34,6,1,202,647,6,0,4,1,1,3,"old"
"7640",210,2,35,2,1,211,456,6,1,8,0,0,2,"old"
"7641",210,2,36,6,1,202,752,2,1,3,1,1,3,"old"
"7642",210,2,37,4,1,202,677,6,1,3,1,1,3,"old"
"7643",210,2,38,4,1,202,1220,4,1,4,1,1,3,"old"
"7644",210,2,39,8,0,212,1022,4,1,1,1,0,0,"old"
"7645",210,2,40,4,1,202,832,8,0,8,1,1,3,"old"
"7646",210,2,41,8,1,202,793,4,1,1,1,1,3,"old"
"7647",210,2,42,8,1,202,845,8,1,2,1,1,3,"old"
"7648",210,2,43,6,0,212,1038,8,1,7,1,0,0,"old"
"7649",210,2,44,2,0,201,567,6,0,3,0,1,1,"old"
"7650",210,2,45,4,1,202,3083,2,0,1,1,1,3,"old"
"7651",210,2,46,2,0,201,795,4,1,2,0,1,1,"old"
"7652",210,2,47,8,1,202,926,2,0,7,1,1,3,"old"
"7653",210,2,48,2,0,201,876,8,1,1,0,1,1,"old"
"7654",210,2,49,6,1,202,1092,2,0,4,1,1,3,"old"
"7655",210,2,50,2,0,201,747,6,1,7,0,1,1,"old"
"7656",210,2,51,2,1,202,784,2,0,6,1,1,3,"old"
"7657",210,2,52,6,0,212,1771,2,1,5,1,0,0,"old"
"7658",210,2,53,6,0,212,2287,6,0,3,1,0,0,"old"
"7659",210,2,54,4,0,201,1263,6,0,7,0,1,1,"old"
"7660",210,2,55,8,0,201,792,4,0,1,0,1,1,"old"
"7661",210,2,56,8,0,212,1155,8,0,4,1,0,0,"old"
"7662",210,2,57,6,0,212,767,8,0,2,1,0,0,"old"
"7663",210,2,58,8,0,212,851,6,0,6,1,0,0,"old"
"7664",210,2,59,6,1,202,596,8,0,6,1,1,3,"old"
"7665",210,2,60,4,0,201,823,6,1,6,0,1,1,"old"
"7666",210,2,61,6,0,201,769,4,0,1,0,1,1,"old"
"7667",210,2,62,4,1,202,1053,6,0,1,1,1,3,"old"
"7668",210,2,63,6,1,202,821,4,1,4,1,1,3,"old"
"7669",210,2,64,6,0,201,727,6,1,4,0,1,1,"old"
"7670",210,2,65,2,1,202,869,6,0,8,1,1,3,"old"
"7671",210,3,1,6,1,202,624,0,0,3,1,1,3,"old"
"7672",210,3,2,2,1,202,642,6,1,3,1,1,3,"old"
"7673",210,3,3,8,1,202,707,2,1,5,1,1,3,"old"
"7674",210,3,4,4,0,201,618,8,1,8,0,1,1,"old"
"7675",210,3,5,8,0,201,795,4,0,7,0,1,1,"old"
"7676",210,3,6,4,0,201,1783,8,0,5,0,1,1,"old"
"7677",210,3,7,2,0,201,434,4,0,1,0,1,1,"old"
"7678",210,3,8,8,1,202,907,2,0,4,1,1,3,"old"
"7679",210,3,9,2,1,202,674,8,1,6,1,1,3,"old"
"7680",210,3,10,4,0,212,1097,2,1,2,1,0,0,"old"
"7681",210,3,11,8,1,202,929,4,0,5,1,1,3,"old"
